	logFC	logCPM	F	PValue	FDR
H3P10	0	0.0325690515592941	0	1	1
NRAL	0	0.0543551467303479	0	1	1
PIP5K1P2	0	0.0325690515592941	0	1	1
LINC00366	0	0.0325690515592941	0	1	1
THEMIS3P	0	0.0325690515592941	0	1	1
LINC00433	0	0.0447784647445582	0	1	1
ST3GAL3-AS1	0	0.0325690515592941	0	1	1
CPVL-AS1	0	0.0325690515592941	0	1	1
SPINK8	0	0.0643305951078817	0	1	1
WDR4P2	0	0.0400281215184896	0	1	1
LYST-AS1	0	0.0325690515592941	0	1	1
RPL39P18	0	0.0325690515592941	0	1	1
LINC00362	0	0.0325690515592941	0	1	1
PHKG1P4	0	0.0325690515592941	0	1	1
GAS2L1P1	0	0.0774681383939561	0	1	1
LINC01523	0	0.0325690515592941	0	1	1
KRT16P4	0	0.0325690515592941	0	1	1
GAPDHP26	0	0.0325690515592941	0	1	1
LINC00428	0	0.0325690515592941	0	1	1
GAPDHP17	0	0.0325690515592941	0	1	1
USP9YP17	0	0.0325690515592941	0	1	1
RPL21P24	0	0.0325690515592941	0	1	1
LINC02264	0	0.0325690515592941	0	1	1
SMC4P1	0	0.0325690515592941	0	1	1
PRAMEF25	0	0.0325690515592941	0	1	1
LINC00358	0	0.0325690515592941	0	1	1
USP17L26	0	0.0325690515592941	0	1	1
MYL12BP3	0	0.0325690515592941	0	1	1
LINC00411	0	0.0325690515592941	0	1	1
LINC01718	0	0.0325690515592941	0	1	1
GOLGA2P4	0	0.0325690515592941	0	1	1
LINC01079	0	0.0325690515592941	0	1	1
SUMO1P2	0	0.0325690515592941	0	1	1
PIGCP2	0	0.0325690515592941	0	1	1
KRT8P21	0	0.0421930715276675	0	1	1
PRAC2	0	0.0325690515592941	0	1	1
LINC01758	0	0.0325690515592941	0	1	1
CYP2C56P	0	0.0325690515592941	0	1	1
BUD31P2	0	0.0325690515592941	0	1	1
DPY19L4P1	0	0.0432844406167122	0	1	1
PRR20C	0	0.0388539333051995	0	1	1
UBE2V1P9	0	0.0325690515592941	0	1	1
SNORD56	0	0.152304417699953	0	1	1
MTCO2P1	0	0.0447784647445582	0	1	1
SKP2P1	0	0.0325690515592941	0	1	1
RPL29P17	0	0.0325690515592941	0	1	1
MTND2P20	0	0.0325690515592941	0	1	1
LYPD9P	0	0.0325690515592941	0	1	1
MARK2P12	0	0.0325690515592941	0	1	1
USP9YP36	0	0.0325690515592941	0	1	1
LCEP2	0	0.0325690515592941	0	1	1
RPL23AP19	0	0.0325690515592941	0	1	1
LINC01054	0	0.0325690515592941	0	1	1
OR2AQ1P	0	0.0325690515592941	0	1	1
FTLP16	0	0.0325690515592941	0	1	1
SDHDP5	0	0.0325690515592941	0	1	1
BPY2DP	0	0.0325690515592941	0	1	1
COTL1P1	0	0.0325690515592941	0	1	1
RPS27AP15	0	0.0325690515592941	0	1	1
RPL31P20	0	0.0325690515592941	0	1	1
RPL7AP21	0	0.0325690515592941	0	1	1
DYNLT3P2	0	0.0325690515592941	0	1	1
MTCO1P52	0	0.0325690515592941	0	1	1
RPS20P1	0	0.0465656563119657	0	1	1
RPL21P62	0	0.0325690515592941	0	1	1
TRBV10-2	0	0.0325690515592941	0	1	1
LINC02624	0	0.039312759918654	0	1	1
UBE2Q1-AS1	0	0.0325690515592941	0	1	1
LINC00388	0	0.0325690515592941	0	1	1
LINC00399	0	0.0325690515592941	0	1	1
LINC01813	0	0.0325690515592941	0	1	1
RPL35AP21	0	0.0325690515592941	0	1	1
CCNB1IP1P1	0	0.0325690515592941	0	1	1
RPS15AP39	0	0.0387118129825664	0	1	1
RPL12P34	0	0.0325690515592941	0	1	1
DUTP4	0	0.0325690515592941	0	1	1
MTATP6P13	0	0.0454436384994474	0	1	1
PYHIN5P	0	0.0325690515592941	0	1	1
EEF1A1-AS1	0	0.0325690515592941	0	1	1
RPL21P89	0	0.0325690515592941	0	1	1
RPSAP20	0	0.0472932592963078	0	1	1
CASC20	0	0.0325690515592941	0	1	1
ACTP1	0	0.0325690515592941	0	1	1
HSPD1P21	0	0.0325690515592941	0	1	1
SNRPGP11	0	0.0325690515592941	0	1	1
DEFB108A	0	0.0325690515592941	0	1	1
TRIM60P16	0	0.0447784647445582	0	1	1
HNRNPA1P18	0	0.0447784647445582	0	1	1
DOCK9-AS1	0	0.0325690515592941	0	1	1
ELOCP3	0	0.0325690515592941	0	1	1
LINC02865	0	0.0325690515592941	0	1	1
FAM90A26	0	0.0688803869663517	0	1	1
LINC00400	0	0.0325690515592941	0	1	1
MTCYBP9	0	0.0325690515592941	0	1	1
MYO16-AS2	0	0.0325690515592941	0	1	1
TSPY22P	0	0.0325690515592941	0	1	1
B3GNT2P1	0	0.0325690515592941	0	1	1
B3GALNT1P1	0	0.0325690515592941	0	1	1
MAGEA4-AS1	0	0.0463069665978217	0	1	1
LIPT1P1	0	0.0325690515592941	0	1	1
PRAMEF36P	0	0.0325690515592941	0	1	1
HMGN2P48	0	0.0325690515592941	0	1	1
GTF3AP6	0	0.0325690515592941	0	1	1
HBBP1	0	0.0325690515592941	0	1	1
MTCO2P3	0	0.0325690515592941	0	1	1
CTSLP4	0	0.0325690515592941	0	1	1
LINC00709	0	0.0325690515592941	0	1	1
YWHAQP9	0	0.0325690515592941	0	1	1
NHS-AS1	0	0.0325690515592941	0	1	1
CDY11P	0	0.0325690515592941	0	1	1
IGSF21-AS1	0	0.0325690515592941	0	1	1
LINC00364	0	0.0325690515592941	0	1	1
FAM90A15	0	0.0395810936916988	0	1	1
BIRC6-AS1	0	0.0325690515592941	0	1	1
HIGD2AP1	0	0.0325690515592941	0	1	1
MTND3P2	0	0.0325690515592941	0	1	1
TEX53	0	0.0789424148028133	0	1	1
RPL21P81	0	0.0813032329965926	0	1	1
KRT16P5	0	0.0325690515592941	0	1	1
TRBV5-4	0	0.0325690515592941	0	1	1
SNRPCP15	0	0.0459154584342648	0	1	1
LINC02643	0	0.0325690515592941	0	1	1
H3P11	0	0.0325690515592941	0	1	1
AGBL4-AS1	0	0.0464273294419351	0	1	1
TPRG1-AS2	0	0.0325690515592941	0	1	1
DLEC1P1	0	0.0449844361738452	0	1	1
EEF1A1P39	0	0.0447784647445582	0	1	1
MTND2P39	0	0.0325690515592941	0	1	1
SLC39A1P1	0	0.0325690515592941	0	1	1
LINC01075	0	0.0325690515592941	0	1	1
HOXB-AS1	0	0.0325690515592941	0	1	1
LINC02927	0	0.0325690515592941	0	1	1
CEP250-AS1	0	0.0645018251774997	0	1	1
MTND1P28	0	0.0325690515592941	0	1	1
MAS1LP1	0	0.0325690515592941	0	1	1
AURKAP2	0	0.0325690515592941	0	1	1
RPL35AP24	0	0.0325690515592941	0	1	1
RPL30P16	0	0.0325690515592941	0	1	1
RPL22P18	0	0.0400281215184896	0	1	1
LINC01790	0	0.0325690515592941	0	1	1
RPL12P49	0	0.0325690515592941	0	1	1
RNF10P1	0	0.0449844361738452	0	1	1
RPL21P83	0	0.0325690515592941	0	1	1
IFITM3P4	0	0.0325690515592941	0	1	1
RPL34P35	0	0.0453920771984857	0	1	1
DDX43P3	0	0.0325690515592941	0	1	1
RPL37P4	0	0.0325690515592941	0	1	1
RPS3AP55	0	0.0421930715276675	0	1	1
IFNNP1	0	0.0325690515592941	0	1	1
OR8V1P	0	0.0325690515592941	0	1	1
FTLP18	0	0.0325690515592941	0	1	1
LINC01840	0	0.039312759918654	0	1	1
CIBAR1P2	0	0.0325690515592941	0	1	1
SIAH1P1	0	0.0325690515592941	0	1	1
H3P1	0	0.0325690515592941	0	1	1
FMO7P	0	0.0325690515592941	0	1	1
RPL34P19	0	0.0579719539797462	0	1	1
RAD23BP2	0	0.0928343539637432	0	1	1
HNRNPH3P1	0	0.0325690515592941	0	1	1
RPS24P21	0	0.0447784647445582	0	1	1
MTND2P4	0	0.0325690515592941	0	1	1
OR52J2P	0	0.0325690515592941	0	1	1
LINC02603	0	0.0548343265948325	0	1	1
HNRNPA1P59	0	0.0432844406167122	0	1	1
RPL7P61	0	0.0325690515592941	0	1	1
RPS12P24	0	0.0325690515592941	0	1	1
ARMC2-AS1	0	0.0325690515592941	0	1	1
NAALADL2-AS3	0	0.0325690515592941	0	1	1
GTF2IP23	0	0.0325690515592941	0	1	1
SNRPEP11	0	0.0325690515592941	0	1	1
OR5H6	0	0.0325690515592941	0	1	1
MTND3P4	0	0.0325690515592941	0	1	1
CICP6	0	0.0447784647445582	0	1	1
BANF1P2	0	0.0325690515592941	0	1	1
OR6C5P	0	0.0472932592963078	0	1	1
MTCO2P27	0	0.0325690515592941	0	1	1
LINC01734	0	0.0325690515592941	0	1	1
HMGN1P33	0	0.0325690515592941	0	1	1
MTND4P19	0	0.0325690515592941	0	1	1
FANCD2P2	0	0.0325690515592941	0	1	1
CT47A8	0	0.0325690515592941	0	1	1
RPL35AP3	0	0.0325690515592941	0	1	1
RPS21P2	0	0.0325690515592941	0	1	1
VN1R32P	0	0.0325690515592941	0	1	1
GSTA11P	0	0.0325690515592941	0	1	1
MEMO1P4	0	0.123885589001606	0	1	1
ELOCP7	0	0.0325690515592941	0	1	1
RPSAP25	0	0.0465127640519061	0	1	1
LINC01048	0	0.0325690515592941	0	1	1
RBBP8P1	0	0.0432844406167122	0	1	1
LINC01972	0	0.0474496077772963	0	1	1
LINC01349	0	0.0325690515592941	0	1	1
LINC01066	0	0.0325690515592941	0	1	1
RPS3AP52	0	0.0325690515592941	0	1	1
RPL23P5	0	0.0325690515592941	0	1	1
ELOCP12	0	0.0325690515592941	0	1	1
OR5M4P	0	0.0325690515592941	0	1	1
ARL2BPP7	0	0.0325690515592941	0	1	1
USP17L25	0	0.0325690515592941	0	1	1
ASB15-AS1	0	0.0520039329679968	0	1	1
CTF2P	0	0.0325690515592941	0	1	1
NEK2P4	0	0.0567744299309773	0	1	1
RPS29P6	0	0.0325690515592941	0	1	1
LINC01381	0	0.0325690515592941	0	1	1
GPM6BP1	0	0.0325690515592941	0	1	1
CLUHP5	0	0.0325690515592941	0	1	1
RPL5P26	0	0.0325690515592941	0	1	1
ATP6V1G1P7	0	0.0325690515592941	0	1	1
OFD1P9Y	0	0.0325690515592941	0	1	1
IGKV1OR22-5	0	0.0325690515592941	0	1	1
ATP5MC2P3	0	0.0325690515592941	0	1	1
SRD5A2P1	0	0.0325690515592941	0	1	1
MTCO2P7	0	0.0325690515592941	0	1	1
EEF1B2P8	0	0.0325690515592941	0	1	1
RPL19P21	0	0.0462883147037397	0	1	1
LINC01799	0	0.0325690515592941	0	1	1
CEACAMP9	0	0.0325690515592941	0	1	1
MTND5P7	0	0.0325690515592941	0	1	1
LINC03004	0	0.0391096527113273	0	1	1
PNPLA10P	0	0.0325690515592941	0	1	1
LINC00102	0	0.0325690515592941	0	1	1
SNX3P1X	0	0.0325690515592941	0	1	1
MTND4P27	0	0.0325690515592941	0	1	1
ERLNC1	0	0.0325690515592941	0	1	1
CEACAMP2	0	0.0325690515592941	0	1	1
RPL17P12	0	0.0325690515592941	0	1	1
CALM1P2	0	0.0325690515592941	0	1	1
OR6R1P	0	0.0325690515592941	0	1	1
IMP3P1	0	0.0325690515592941	0	1	1
CT47A4	0	0.0325690515592941	0	1	1
TEX48	0	0.0325690515592941	0	1	1
TSEN15P2	0	0.0387118129825664	0	1	1
MTCYBP6	0	0.0325690515592941	0	1	1
COX7CP4	0	0.0325690515592941	0	1	1
HM13-AS1	0	0.0325690515592941	0	1	1
DYNLL1P7	0	0.0603148249691854	0	1	1
H3P12	0	0.0325690515592941	0	1	1
FAM136EP	0	0.0325690515592941	0	1	1
RPL36P1	0	0.0325690515592941	0	1	1
VN1R36P	0	0.0325690515592941	0	1	1
LINC01818	0	0.0325690515592941	0	1	1
RGPD4-AS1	0	0.0584080455930275	0	1	1
MTCO2P25	0	0.0325690515592941	0	1	1
TNPO1P2	0	0.0597498929509158	0	1	1
NDUFS5P5	0	0.0325690515592941	0	1	1
PABPC1P3	0	0.0325690515592941	0	1	1
CEACAMP4	0	0.0325690515592941	0	1	1
GRPEL2P3	0	0.0437518532075443	0	1	1
DDTP1	0	0.0391096527113273	0	1	1
MRPL35P4	0	0.0325690515592941	0	1	1
SAP18P3	0	0.0387118129825664	0	1	1
MYOM3-AS1	0	0.0325690515592941	0	1	1
TMEM184CP1	0	0.0325690515592941	0	1	1
LINC02644	0	0.0325690515592941	0	1	1
PRELID1P7	0	0.0464273294419351	0	1	1
MTATP6P23	0	0.0325690515592941	0	1	1
SNAP23P1	0	0.0325690515592941	0	1	1
MTND1P4	0	0.0325690515592941	0	1	1
LINC01676	0	0.0325690515592941	0	1	1
RPS29P5	0	0.0325690515592941	0	1	1
RPLP0P4	0	0.0325690515592941	0	1	1
FOXD3-AS1	0	0.0693470535101242	0	1	1
ATP5MFP7	0	0.0325690515592941	0	1	1
USP9YP24	0	0.0325690515592941	0	1	1
ZNF736P5Y	0	0.0325690515592941	0	1	1
ASH2LP4	0	0.09814671675496	0	1	1
ARPP21-AS1	0	0.0325690515592941	0	1	1
RPL31P2	0	0.0325690515592941	0	1	1
GSTA10P	0	0.0325690515592941	0	1	1
VPS51P5	0	0.0325690515592941	0	1	1
RPL10P11	0	0.0325690515592941	0	1	1
USP9YP20	0	0.0325690515592941	0	1	1
YRDCP3	0	0.0325690515592941	0	1	1
CCNB1IP1P2	0	0.0325690515592941	0	1	1
RPS6P23	0	0.0325690515592941	0	1	1
RBMX2P4	0	0.0325690515592941	0	1	1
HMGB1P25	0	0.0659330869757271	0	1	1
SHC1P1	0	0.0325690515592941	0	1	1
LINC00692	0	0.0325690515592941	0	1	1
RPS18P12	0	0.0432844406167122	0	1	1
HAO2-IT1	0	0.0325690515592941	0	1	1
GXYLT1P1	0	0.0325690515592941	0	1	1
HMGN1P5	0	0.0325690515592941	0	1	1
LINC02541	0	0.0325690515592941	0	1	1
MTND2P21	0	0.0325690515592941	0	1	1
LINC03037	0	0.0325690515592941	0	1	1
LINC01520	0	0.0325690515592941	0	1	1
LINC02090	0	0.0325690515592941	0	1	1
LINC00160	0	0.0325690515592941	0	1	1
RPL36AP39	0	0.0325690515592941	0	1	1
DDX3P2	0	0.0325690515592941	0	1	1
RAB42P1	0	0.0325690515592941	0	1	1
MTND5P8	0	0.0325690515592941	0	1	1
CECR9	0	0.0325690515592941	0	1	1
RPL39P39	0	0.0325690515592941	0	1	1
RPS27P10	0	0.0325690515592941	0	1	1
EIF4A1P3	0	0.0404033205984336	0	1	1
LINC00373	0	0.0437518532075443	0	1	1
RPS3AP9	0	0.0325690515592941	0	1	1
XKRYP4	0	0.0325690515592941	0	1	1
CEP19P1	0	0.0454436384994474	0	1	1
LINC01911	0	0.0325690515592941	0	1	1
MFSD4B-DT	0	0.0325690515592941	0	1	1
USP17L28	0	0.0325690515592941	0	1	1
TRAPPC2LP1	0	0.0325690515592941	0	1	1
LINC02522	0	0.0325690515592941	0	1	1
MSANTD2P1	0	0.0325690515592941	0	1	1
LINC00395	0	0.0325690515592941	0	1	1
KRTAP21-3	0	0.0325690515592941	0	1	1
OR52Y1P	0	0.0325690515592941	0	1	1
GAPDHP64	0	0.0325690515592941	0	1	1
LINC02655	0	0.0325690515592941	0	1	1
RPL22P24	0	0.0821554949038928	0	1	1
MIR4422HG	0	0.0535705345578574	0	1	1
NDUFB4P3	0	0.0325690515592941	0	1	1
PRAMEF30P	0	0.0325690515592941	0	1	1
PRELID3BP11	0	0.0454436384994474	0	1	1
MTHFD2P3	0	0.0447784647445582	0	1	1
BTF3P10	0	0.0431299283164568	0	1	1
HLA-T	0	0.0325690515592941	0	1	1
TTTY3	0	0.0325690515592941	0	1	1
DNAH8-AS1	0	0.0325690515592941	0	1	1
MTND2P15	0	0.0325690515592941	0	1	1
OFD1P8Y	0	0.0325690515592941	0	1	1
CSMD2-AS1	0	0.0582814278048002	0	1	1
TUBB4BP6	0	0.0325690515592941	0	1	1
EVA1A-AS	0	0.0387118129825664	0	1	1
LINC01720	0	0.0325690515592941	0	1	1
FARP1-AS1	0	0.0325690515592941	0	1	1
MTND5P19	0	0.0325690515592941	0	1	1
TRGVB	0	0.0325690515592941	0	1	1
ZBTB46-AS1	0	0.0325690515592941	0	1	1
PRAMEF32P	0	0.0447784647445582	0	1	1
LINC01593	0	0.0325690515592941	0	1	1
TRIM31-AS1	0	0.0391096527113273	0	1	1
LINC01423	0	0.0325690515592941	0	1	1
OR6K1P	0	0.0325690515592941	0	1	1
RPS3AP3	0	0.0589937023109319	0	1	1
FAM242D	0	0.0325690515592941	0	1	1
PCED1CP	0	0.0514678763869292	0	1	1
ZSWIM5P2	0	0.0325690515592941	0	1	1
HMGN2P10	0	0.0325690515592941	0	1	1
ARAFP1	0	0.0325690515592941	0	1	1
TRERNA1	0	0.0325690515592941	0	1	1
E2F4P1	0	0.0703792703648393	0	1	1
OR9S24P	0	0.0325690515592941	0	1	1
IGKV1OR2-108	0	0.0325690515592941	0	1	1
MANCR	0	0.0325690515592941	0	1	1
SEPTIN14P24	0	0.0325690515592941	0	1	1
EZH2P1	0	0.0448277350740467	0	1	1
RPL13AP	0	0.0325690515592941	0	1	1
RPL36P2	0	0.0447784647445582	0	1	1
PRYP2	0	0.0325690515592941	0	1	1
CLIC1P1	0	0.0570077185988706	0	1	1
RPL31P29	0	0.0325690515592941	0	1	1
LINC02662	0	0.0325690515592941	0	1	1
TPT1P7	0	0.0325690515592941	0	1	1
OOEP-AS1	0	0.0325690515592941	0	1	1
RPL7L1P22	0	0.0325690515592941	0	1	1
MTFR1P1	0	0.0325690515592941	0	1	1
RPS29P23	0	0.0325690515592941	0	1	1
RPS26P40	0	0.0325690515592941	0	1	1
RPSAP40	0	0.0325690515592941	0	1	1
GNA14-AS1	0	0.0325690515592941	0	1	1
CDY17P	0	0.0325690515592941	0	1	1
HMGN2P16	0	0.0577189945572181	0	1	1
NDUFAF4P4	0	0.0325690515592941	0	1	1
NBPF21P	0	0.0325690515592941	0	1	1
FGF12-AS1	0	0.0520810844204387	0	1	1
SNRPEP8	0	0.0325690515592941	0	1	1
DUX4L31	0	0.0325690515592941	0	1	1
LINC01817	0	0.0325690515592941	0	1	1
LINC01516	0	0.0325690515592941	0	1	1
RAB9AP5	0	0.0325690515592941	0	1	1
FILNC1	0	0.0325690515592941	0	1	1
LINC00396	0	0.0325690515592941	0	1	1
RBMY3AP	0	0.0325690515592941	0	1	1
HLA-DPA2	0	0.0325690515592941	0	1	1
HMGN2P34	0	0.0325690515592941	0	1	1
IGHV4-31	0	0.0472932592963078	0	1	1
FCF1P9	0	0.0325690515592941	0	1	1
SNRPGP13	0	0.0325690515592941	0	1	1
RPL21P35	0	0.0325690515592941	0	1	1
MTND4LP1	0	0.039685073137261	0	1	1
NMD3P2	0	0.0325690515592941	0	1	1
LINC02782	0	0.0325690515592941	0	1	1
E2F6P4	0	0.0325690515592941	0	1	1
CCNQP2	0	0.0325690515592941	0	1	1
CBX1P5	0	0.0447784647445582	0	1	1
SEPTIN14P1	0	0.0325690515592941	0	1	1
LINC02779	0	0.0325690515592941	0	1	1
HINT1P1	0	0.0325690515592941	0	1	1
MTCO3P10	0	0.0325690515592941	0	1	1
DPP10-AS3	0	0.0325690515592941	0	1	1
ELOCP9	0	0.0325690515592941	0	1	1
TAB3-AS1	0	0.0325690515592941	0	1	1
OR55B1P	0	0.150692379278803	0	1	1
IGBP1P3	0	0.0452252373000985	0	1	1
MRM3P1	0	0.0325690515592941	0	1	1
RSL24D1P3	0	0.0434724721696126	0	1	1
RPL7AP44	0	0.0325690515592941	0	1	1
EIF4A1P11	0	0.0325690515592941	0	1	1
NEK2P2	0	0.0325690515592941	0	1	1
MTND2P19	0	0.0437518532075443	0	1	1
S100A11P7	0	0.0325690515592941	0	1	1
PPIAP63	0	0.0325690515592941	0	1	1
MTCO2P20	0	0.0325690515592941	0	1	1
MTND4LP21	0	0.0449844361738452	0	1	1
RPS23P9	0	0.0325690515592941	0	1	1
PIK3CDP1	0	0.0325690515592941	0	1	1
ANAPC15P1	0	0.0325690515592941	0	1	1
RPS29P7	0	0.0434724721696126	0	1	1
USP17L29	0	0.0325690515592941	0	1	1
YWHAQP8	0	0.0325690515592941	0	1	1
LINC01698	0	0.0325690515592941	0	1	1
RFESDP1	0	0.0649861930662724	0	1	1
RPS6KA2-AS1	0	0.123914970164957	0	1	1
EMP2P1	0	0.0325690515592941	0	1	1
LINC01704	0	0.0387118129825664	0	1	1
OR7E111P	0	0.0447784647445582	0	1	1
LINC01307	0	0.0325690515592941	0	1	1
LINC00410	0	0.0391096527113273	0	1	1
LINC01891	0	0.0325690515592941	0	1	1
KILH	0	0.0472932592963078	0	1	1
RPL21P43	0	0.0325690515592941	0	1	1
CYCSP43	0	0.0325690515592941	0	1	1
H3P5	0	0.0325690515592941	0	1	1
COX6CP2	0	0.0325690515592941	0	1	1
CHMP4AP1	0	0.0567270698966052	0	1	1
RPS2P18	0	0.0325690515592941	0	1	1
GAPDHP59	0	0.0325690515592941	0	1	1
ABCA9-AS1	0	0.0450434734552239	0	1	1
NANOGP10	0	0.0807764392587606	0	1	1
CHODL-AS1	0	0.0325690515592941	0	1	1
SLC66A2P1	0	0.0325690515592941	0	1	1
MTCO2P5	0	0.0325690515592941	0	1	1
LINC01611	0	0.0325690515592941	0	1	1
MTND4P21	0	0.0325690515592941	0	1	1
RBISP6	0	0.0325690515592941	0	1	1
RPL31P50	0	0.0325690515592941	0	1	1
DNAJB6P3	0	0.0325690515592941	0	1	1
RPL21P85	0	0.0325690515592941	0	1	1
NANOGP9	0	0.0325690515592941	0	1	1
LINC00210	0	0.0325690515592941	0	1	1
NPM1P48	0	0.101063462721716	0	1	1
RPS7P2	0	0.0325690515592941	0	1	1
UBE2V2P4	0	0.0325690515592941	0	1	1
OR5K2	0	0.0325690515592941	0	1	1
KRT17P3	0	0.18168058530417	0	1	1
TSPY18P	0	0.0325690515592941	0	1	1
F10-AS1	0	0.0325690515592941	0	1	1
NDUFB1P1	0	0.0325690515592941	0	1	1
WDR95P	0	0.0325690515592941	0	1	1
MARK2P14	0	0.0325690515592941	0	1	1
SETP10	0	0.0400281215184896	0	1	1
MAP1LC3BP1	0	0.0325690515592941	0	1	1
TPRKBP1	0	0.0325690515592941	0	1	1
RARRES2P3	0	0.0325690515592941	0	1	1
SEPHS1P7	0	0.0325690515592941	0	1	1
PHKA1-AS1	0	0.0325690515592941	0	1	1
MTND2P24	0	0.0325690515592941	0	1	1
MTND2P22	0	0.0325690515592941	0	1	1
GNAI2P2	0	0.0400281215184896	0	1	1
MCF2L2P1	0	0.0325690515592941	0	1	1
LINC01787	0	0.058929070310263	0	1	1
OFD1P3Y	0	0.0325690515592941	0	1	1
LINC01880	0	0.0586621202488293	0	1	1
ZNF736P12Y	0	0.0325690515592941	0	1	1
DNMT3L-AS1	0	0.0973328596966132	0	1	1
PRKD3-DT	0	0.0325690515592941	0	1	1
ELOCP15	0	0.0325690515592941	0	1	1
MAGEB6B	0	0.0325690515592941	0	1	1
DEFT1P2	0	0.0325690515592941	0	1	1
PSMD10P3	0	0.0661589940384957	0	1	1
LINC01798	0	0.0432844406167122	0	1	1
USP9YP33	0	0.0325690515592941	0	1	1
RPS29P28	0	0.0325690515592941	0	1	1
MRPL35P2	0	0.0325690515592941	0	1	1
LINC01104	0	0.0648052709673593	0	1	1
POLR2DP1	0	0.0580522955946226	0	1	1
PNLIPP1	0	0.0325690515592941	0	1	1
YPEL5P1	0	0.0325690515592941	0	1	1
TEX50	0	0.0325690515592941	0	1	1
NPLP1	0	0.0325690515592941	0	1	1
MTCO3P45	0	0.0325690515592941	0	1	1
NCOA7-AS1	0	0.0459154584342648	0	1	1
NDFIP2-AS1	0	0.0325690515592941	0	1	1
PSAT1P2	0	0.0325690515592941	0	1	1
FMO11P	0	0.0325690515592941	0	1	1
FERP1	0	0.0325690515592941	0	1	1
RAB9BP1	0	0.0325690515592941	0	1	1
USP12-AS1	0	0.0325690515592941	0	1	1
RPLP1P13	0	0.0325690515592941	0	1	1
P2RY10BP	0	0.0325690515592941	0	1	1
LINC00708	0	0.0325690515592941	0	1	1
OR2H5P	0	0.0447784647445582	0	1	1
MTATP6P29	0	0.0325690515592941	0	1	1
CNOT7P2	0	0.0454436384994474	0	1	1
KIF26B-AS1	0	0.0325690515592941	0	1	1
TOMM22P2	0	0.0325690515592941	0	1	1
MTCO2P34	0	0.0325690515592941	0	1	1
TET1P1	0	0.0325690515592941	0	1	1
CDY18P	0	0.0447784647445582	0	1	1
LINC01701	0	0.0325690515592941	0	1	1
IGHV3-43	0	0.0325690515592941	0	1	1
FTLP8	0	0.0325690515592941	0	1	1
RGL4P1	0	0.0325690515592941	0	1	1
LINC01047	0	0.0325690515592941	0	1	1
CDY3P	0	0.0325690515592941	0	1	1
RPS29P8	0	0.0325690515592941	0	1	1
DYNLT3P1	0	0.0545108969879998	0	1	1
ZYG11AP1	0	0.0325690515592941	0	1	1
CSF2RBP1	0	0.0325690515592941	0	1	1
TMEM114	0	0.142236960340411	0	1	1
KRTAP25-1	0	0.0325690515592941	0	1	1
USP17L24	0	0.0325690515592941	0	1	1
ACTR3P2	0	0.0325690515592941	0	1	1
OR52I1	0	0.0325690515592941	0	1	1
SLC30A6P1	0	0.0325690515592941	0	1	1
IFNWP15	0	0.0325690515592941	0	1	1
HSD17B3-AS1	0	0.0325690515592941	0	1	1
ELOBP3	0	0.0325690515592941	0	1	1
ALDH7A1P2	0	0.0325690515592941	0	1	1
PAICSP7	0	0.0325690515592941	0	1	1
GRHL3-AS1	0	0.0325690515592941	0	1	1
LNCPRESS1	0	0.0497729930658312	0	1	1
CLCP1	0	0.0325690515592941	0	1	1
LINC02518	0	0.0325690515592941	0	1	1
YBX1P7	0	0.0325690515592941	0	1	1
TRPC6P3	0	0.0450434734552239	0	1	1
ATP5MGP2	0	0.0325690515592941	0	1	1
BAG1P1	0	0.0447784647445582	0	1	1
RPL29P28	0	0.0454436384994474	0	1	1
RPL22P23	0	0.0325690515592941	0	1	1
NDUFA5P1	0	0.0325690515592941	0	1	1
LNCPOIR	0	0.0325690515592941	0	1	1
CABP7-DT	0	0.0387118129825664	0	1	1
TMPRSS11CP	0	0.0453648220602243	0	1	1
BPESC1	0	0.0521173353035783	0	1	1
TTTY19	0	0.0325690515592941	0	1	1
PRAMEF6	0	0.0568816451903721	0	1	1
USP9YP29	0	0.0325690515592941	0	1	1
RPL21P131	0	0.0545108969879998	0	1	1
LARS2-AS1	0	0.0325690515592941	0	1	1
LINC01450	0	0.0448277350740467	0	1	1
OR4F14P	0	0.0325690515592941	0	1	1
TMA16P2	0	0.0734567105077815	0	1	1
HSFY5P	0	0.0325690515592941	0	1	1
SAPCD2P3	0	0.0844123412220477	0	1	1
ADIPOR1P1	0	0.0325690515592941	0	1	1
MRPL45P1	0	0.0325690515592941	0	1	1
OR2AH1P	0	0.039312759918654	0	1	1
ZNF886P	0	0.0325690515592941	0	1	1
SS18L2P1	0	0.0325690515592941	0	1	1
LIF-AS1	0	0.0325690515592941	0	1	1
OR5H8	0	0.0325690515592941	0	1	1
LINC00945	0	0.0601764144114775	0	1	1
IGHD4-11	0	0.0325690515592941	0	1	1
LINC01809	0	0.0325690515592941	0	1	1
MTCO1P14	0	0.0325690515592941	0	1	1
PRCPP1	0	0.0391096527113273	0	1	1
TPMTP3	0	0.0325690515592941	0	1	1
CRB3P1	0	0.0325690515592941	0	1	1
MTCO1P27	0	0.0325690515592941	0	1	1
GPR143YP	0	0.0325690515592941	0	1	1
OFD1P12Y	0	0.0325690515592941	0	1	1
CST2P1	0	0.0325690515592941	0	1	1
ANAPC15P2	0	0.0325690515592941	0	1	1
HMGN2P11	0	0.0325690515592941	0	1	1
TIMM9P2	0	0.0325690515592941	0	1	1
